timestamp,log_type,user,account,hostname,device_type,location,department,file_accessed,ip_address,is_anomaly
2024-01-15T15:36:00,firewall_log,hr_user16,HR,WS-093,workstation,NYC_HQ,HR,training,36.172.236.250,0
2024-01-15T15:39:00,firewall_log,finance_user18,Finance,WS-003,workstation,NYC_HQ,Finance,invoices,148.165.122.165,0
2024-01-15T15:44:00,windows_security_event,operations_user20,Operations,WS-075,workstation,NYC_HQ,Operations,schedules,57.181.199.101,0
2024-01-15T15:44:00,windows_security_event,support_user09,Support,WS-066,workstation,NYC_HQ,Support,customer_inquiries,202.203.225.119,0
2024-01-15T15:47:00,defender_atp_alert,operations_user12,Operations,WS-071,server,Unknown,Operations,accounting,122.159.127.230,1
2024-01-15T15:52:00,file_access,sales_user04,Sales,WS-008,workstation,London,Sales,crm,31.79.80.165,0
2024-01-15T15:52:00,firewall_log,support_user02,Support,WS-074,workstation,NYC_HQ,Support,shared,73.60.225.59,0
2024-01-15T16:20:00,firewall_log,support_user16,Support,WS-040,workstation,NYC_HQ,Support,customer_inquiries,77.54.135.212,0
2024-01-15T16:25:00,firewall_log,operations_user08,Operations,WS-041,workstation,NYC_HQ,Operations,orders,154.74.176.78,0
2024-01-15T16:29:00,file_access,support_user02,Support,WS-024,server,Proxy,Support,bank,5.218.186.46,1
2024-01-15T16:32:00,firewall_log,finance_user15,Finance,WS-060,workstation,NYC_HQ,Finance,payroll,97.103.34.204,0
2024-01-15T16:36:00,file_access,finance_user07,Finance,WS-029,workstation,NYC_HQ,Finance,invoices,16.247.236.125,0
2024-01-15T16:41:00,windows_security_event,operations_user11,Operations,WS-075,workstation,NYC_HQ,Operations,schedules,13.201.222.238,0
2024-01-15T16:47:00,firewall_log,hr_user09,HR,WS-078,workstation,NYC_HQ,HR,contracts,118.74.189.3,0
2024-01-15T16:58:00,file_access,support_user13,Support,WS-076,workstation,London,Support,calendars,98.228.83.67,0
2024-01-15T17:01:00,windows_security_event,finance_user08,Finance,WS-083,workstation,NYC_HQ,Finance,bank,31.21.209.171,0
2024-01-15T17:05:00,firewall_log,support_user13,Support,WS-016,workstation,NYC_HQ,Support,customer_inquiries,85.13.183.172,0
2024-01-15T17:08:00,file_access,support_user13,Support,WS-076,server,NYC_HQ,Support,bank,81.2.30.208,1
2024-01-15T17:12:00,firewall_log,support_user03,Support,WS-017,workstation,NYC_HQ,Support,customer_inquiries,20.121.156.119,0
2024-01-15T17:21:00,firewall_log,finance_user09,Finance,WS-065,workstation,NYC_HQ,Finance,invoices,83.104.35.146,0
2024-01-15T17:22:00,windows_security_event,operations_user05,Operations,WS-019,workstation,NYC_HQ,Operations,orders,129.240.52.69,0
2024-01-15T17:52:00,windows_security_event,operations_user11,Operations,WS-046,workstation,NYC_HQ,Operations,orders,51.115.64.2,0
2024-01-15T17:52:00,defender_atp_alert,operations_user12,Operations,WS-017,server,Proxy,Operations,contracts,80.139.200.15,1
2024-01-15T18:56:00,firewall_log,sales_user15,Sales,WS-036,workstation,London,Sales,marketing,215.81.145.218,0
2024-01-16T07:37:00,windows_security_event,operations_user11,Operations,WS-017,workstation,NYC_HQ,Operations,schedules,196.226.89.7,0
2024-01-16T08:24:00,file_access,sales_user14,Sales,WS-029,workstation,London,Sales,marketing,142.242.159.253,0
2024-01-16T08:52:00,firewall_log,support_user01,Support,WS-076,workstation,NYC_HQ,Support,customer_inquiries,63.240.36.139,0
2024-01-16T09:19:00,firewall_log,operations_user02,Operations,WS-056,workstation,NYC_HQ,Operations,schedules,33.146.111.61,0
2024-01-16T09:23:00,file_access,operations_user03,Operations,WS-038,workstation,NYC_HQ,Operations,inventory,101.179.133.226,0
2024-01-16T09:30:00,file_access,hr_user04,HR,WS-037,workstation,NYC_HQ,HR,contracts,6.208.242.72,0
2024-01-16T10:01:00,windows_security_event,support_user18,Support,WS-080,workstation,NYC_HQ,Support,shared,85.54.132.4,0
2024-01-16T10:08:00,windows_security_event,sales_user20,Sales,WS-009,workstation,Remote_VPN,Sales,crm,153.227.107.229,0
2024-01-16T10:24:00,file_access,hr_user04,HR,WS-031,workstation,NYC_HQ,HR,contracts,149.10.69.230,0
2024-01-16T10:31:00,windows_security_event,finance_user01,Finance,WS-018,workstation,NYC_HQ,Finance,accounting,124.198.94.69,0
2024-01-16T10:39:00,file_access,support_user09,Support,WS-069,workstation,NYC_HQ,Support,customer_inquiries,16.179.60.62,0
2024-01-16T10:43:00,file_access,sales_user09,Sales,WS-027,workstation,NYC_HQ,Sales,crm,105.239.193.201,0
2024-01-16T11:08:00,windows_security_event,operations_user19,Operations,WS-060,workstation,NYC_HQ,Operations,schedules,206.174.42.143,0
2024-01-16T11:23:00,file_access,support_user03,Support,WS-048,workstation,London,Support,customer_inquiries,211.40.37.149,0
2024-01-16T11:25:00,file_access,support_user13,Support,WS-027,workstation,NYC_HQ,Support,customer_inquiries,69.63.112.233,0
2024-01-16T11:31:00,windows_security_event,support_user19,Support,WS-042,workstation,London,Support,shared,88.145.165.110,0
2024-01-16T11:33:00,file_access,hr_user08,HR,WS-041,workstation,NYC_HQ,HR,contracts,150.221.23.247,0
2024-01-16T11:48:00,file_access,finance_user18,Finance,WS-001,workstation,NYC_HQ,Finance,payroll,66.162.186.229,0
2024-01-16T11:53:00,file_access,owner_user14,Owner,WS-050,workstation,Remote_VPN,Owner,financial,128.117.208.149,0
2024-01-16T12:29:00,firewall_log,operations_user09,Operations,WS-053,workstation,NYC_HQ,Operations,schedules,29.199.155.169,0
2024-01-16T12:50:00,file_access,hr_user15,HR,WS-065,workstation,NYC_HQ,HR,contracts,166.32.140.135,0
2024-01-16T12:55:00,firewall_log,finance_user02,Finance,WS-085,workstation,NYC_HQ,Finance,payroll,197.0.147.16,0
2024-01-16T12:57:00,firewall_log,operations_user10,Operations,WS-007,workstation,NYC_HQ,Operations,orders,167.79.211.61,0
2024-01-16T13:05:00,file_access,finance_user05,Finance,WS-036,workstation,NYC_HQ,Finance,payroll,83.250.38.54,0
2024-01-16T13:08:00,windows_security_event,sales_user19,Sales,WS-033,workstation,London,Sales,crm,161.120.168.199,0
2024-01-16T13:20:00,file_access,support_user13,Support,WS-027,workstation,London,Support,calendars,143.43.77.0,0
2024-01-16T13:24:00,file_access,operations_user09,Operations,WS-008,workstation,NYC_HQ,Operations,schedules,3.24.5.64,0
2024-01-16T13:37:00,windows_security_event,support_user01,Support,WS-041,workstation,London,Support,customer_inquiries,18.94.29.175,0
2024-01-16T13:37:00,file_access,finance_user12,Finance,WS-100,workstation,NYC_HQ,Finance,payroll,4.103.227.33,0
2024-01-16T13:46:00,windows_security_event,sales_user11,Sales,WS-077,workstation,NYC_HQ,Sales,customer_db,121.210.223.103,0
2024-01-16T14:04:00,file_access,support_user07,Support,WS-051,workstation,NYC_HQ,Support,calendars,103.247.80.249,0
2024-01-16T14:09:00,windows_security_event,hr_user09,HR,WS-051,workstation,NYC_HQ,HR,employee_records,124.204.1.139,0
2024-01-16T14:13:00,windows_security_event,support_user16,Support,WS-012,workstation,NYC_HQ,Support,shared,119.3.41.125,0
2024-01-16T14:21:00,windows_security_event,support_user11,Support,WS-074,workstation,NYC_HQ,Support,customer_inquiries,93.219.142.138,0
2024-01-16T14:32:00,file_access,owner_user02,Owner,WS-081,workstation,Remote_VPN,Owner,operations,60.54.114.126,0
2024-01-16T14:46:00,file_access,owner_user04,Owner,WS-014,workstation,NYC_HQ,Owner,contracts,110.18.63.223,0
2024-01-16T14:50:00,windows_security_event,sales_user05,Sales,WS-029,workstation,NYC_HQ,Sales,marketing,204.107.128.100,0
2024-01-16T14:56:00,windows_security_event,hr_user07,HR,WS-028,workstation,NYC_HQ,HR,contracts,112.157.180.10,0
2024-01-16T15:05:00,firewall_log,sales_user16,Sales,WS-090,workstation,Remote_VPN,Sales,customer_db,16.216.115.49,0
2024-01-16T15:34:00,windows_security_event,finance_user03,Finance,WS-010,workstation,NYC_HQ,Finance,bank,5.76.255.249,0
2024-01-16T15:56:00,windows_security_event,hr_user06,HR,WS-034,workstation,NYC_HQ,HR,employee_records,52.65.54.131,0
2024-01-16T16:09:00,windows_security_event,hr_user20,HR,WS-004,workstation,NYC_HQ,HR,employee_records,124.75.221.219,0
2024-01-16T16:14:00,firewall_log,finance_user15,Finance,WS-018,workstation,NYC_HQ,Finance,accounting,96.209.116.195,0
2024-01-16T16:15:00,windows_security_event,finance_user12,Finance,WS-082,workstation,NYC_HQ,Finance,payroll,101.95.178.25,0
2024-01-16T16:20:00,windows_security_event,operations_user06,Operations,WS-004,workstation,NYC_HQ,Operations,schedules,57.83.4.118,0
2024-01-16T16:37:00,firewall_log,owner_user09,Owner,WS-023,workstation,Remote_VPN,Owner,operations,46.99.71.41,0
2024-01-16T16:38:00,windows_security_event,finance_user04,Finance,WS-009,workstation,NYC_HQ,Finance,invoices,182.25.52.87,0
2024-01-16T16:43:00,firewall_log,support_user15,Support,WS-052,workstation,NYC_HQ,Support,calendars,174.249.105.197,0
2024-01-16T16:44:00,windows_security_event,support_user12,Support,WS-045,workstation,London,Support,calendars,8.49.212.95,0
2024-01-16T16:51:00,firewall_log,finance_user12,Finance,WS-091,workstation,NYC_HQ,Finance,accounting,164.184.59.87,0
2024-01-16T17:01:00,vpn_connection,finance_user19,Finance,WS-034,server,London,Finance,accounting,86.85.87.81,1
2024-01-16T17:16:00,file_access,operations_user09,Operations,WS-004,workstation,NYC_HQ,Operations,inventory,133.132.141.242,0
2024-01-16T17:19:00,windows_security_event,support_user16,Support,WS-075,workstation,NYC_HQ,Support,calendars,90.67.151.186,0
2024-01-16T17:20:00,firewall_log,finance_user19,Finance,WS-013,workstation,NYC_HQ,Finance,accounting,161.179.136.88,0
2024-01-16T17:26:00,firewall_log,sales_user19,Sales,WS-052,workstation,London,Sales,customer_db,88.252.129.85,0
2024-01-16T17:58:00,file_access,sales_user17,Sales,WS-054,workstation,London,Sales,crm,204.171.248.132,0
2024-01-16T18:07:00,file_access,owner_user08,Owner,WS-040,workstation,NYC_HQ,Owner,operations,131.110.84.192,0
2024-01-17T03:31:00,file_access,hr_user07,HR,WS-088,server,NYC_HQ,HR,bank,175.166.77.94,1
2024-01-17T07:55:00,windows_security_event,operations_user07,Operations,WS-067,workstation,NYC_HQ,Operations,schedules,131.249.216.82,0
2024-01-17T08:43:00,windows_security_event,operations_user14,Operations,WS-072,workstation,NYC_HQ,Operations,schedules,195.83.142.21,0
2024-01-17T08:44:00,file_access,sales_user11,Sales,WS-053,workstation,London,Sales,crm,67.97.239.28,0
2024-01-17T09:03:00,firewall_log,finance_user09,Finance,WS-089,workstation,NYC_HQ,Finance,payroll,114.202.243.210,0
2024-01-17T09:07:00,file_access,finance_user13,Finance,WS-065,workstation,NYC_HQ,Finance,accounting,133.30.3.39,0
2024-01-17T09:17:00,windows_security_event,finance_user05,Finance,WS-016,workstation,NYC_HQ,Finance,payroll,102.53.86.109,0
2024-01-17T09:21:00,vpn_connection,sales_user03,Sales,WS-027,server,London,Sales,accounting,27.227.166.204,1
2024-01-17T10:15:00,file_access,finance_user01,Finance,WS-033,workstation,NYC_HQ,Finance,invoices,99.127.49.159,0
2024-01-17T10:35:00,file_access,hr_user13,HR,WS-066,workstation,NYC_HQ,HR,training,77.44.211.114,0
2024-01-17T10:38:00,windows_security_event,operations_user04,Operations,WS-097,workstation,NYC_HQ,Operations,inventory,195.149.193.27,0
2024-01-17T11:02:00,firewall_log,support_user04,Support,WS-045,workstation,NYC_HQ,Support,shared,47.133.6.89,0
2024-01-17T11:19:00,windows_security_event,support_user09,Support,WS-003,workstation,London,Support,customer_inquiries,126.82.145.55,0
2024-01-17T11:36:00,windows_security_event,finance_user12,Finance,WS-100,workstation,NYC_HQ,Finance,accounting,180.125.234.172,0
2024-01-17T11:41:00,windows_security_event,hr_user11,HR,WS-033,workstation,NYC_HQ,HR,employee_records,51.195.113.239,0
2024-01-17T11:46:00,firewall_log,finance_user13,Finance,WS-029,workstation,NYC_HQ,Finance,accounting,55.124.111.219,0
2024-01-17T12:01:00,firewall_log,support_user17,Support,WS-021,workstation,NYC_HQ,Support,customer_inquiries,196.128.6.89,0
2024-01-17T12:12:00,file_access,operations_user06,Operations,WS-026,workstation,NYC_HQ,Operations,inventory,129.0.87.59,0
2024-01-17T12:16:00,windows_security_event,hr_user06,HR,WS-055,workstation,NYC_HQ,HR,contracts,94.110.0.143,0
2024-01-17T12:29:00,windows_security_event,finance_user16,Finance,WS-087,workstation,NYC_HQ,Finance,accounting,48.158.239.254,0
2024-01-17T12:52:00,firewall_log,finance_user02,Finance,WS-019,workstation,NYC_HQ,Finance,accounting,131.17.200.97,0
2024-01-17T12:56:00,firewall_log,hr_user20,HR,WS-038,workstation,NYC_HQ,HR,employee_records,197.128.74.137,0
2024-01-17T13:06:00,firewall_log,support_user18,Support,WS-098,workstation,NYC_HQ,Support,shared,26.207.68.191,0
2024-01-17T13:14:00,windows_security_event,sales_user02,Sales,WS-025,workstation,NYC_HQ,Sales,marketing,112.141.22.9,0
2024-01-17T13:36:00,file_access,finance_user12,Finance,WS-094,workstation,NYC_HQ,Finance,bank,68.176.24.131,0
2024-01-17T13:37:00,windows_security_event,sales_user17,Sales,WS-042,workstation,London,Sales,customer_db,137.141.84.238,0
2024-01-17T13:49:00,windows_security_event,support_user05,Support,WS-070,workstation,London,Support,calendars,137.80.234.198,0
2024-01-17T14:03:00,firewall_log,support_user16,Support,WS-031,workstation,NYC_HQ,Support,shared,41.143.129.156,0
2024-01-17T14:04:00,windows_security_event,operations_user01,Operations,WS-007,workstation,NYC_HQ,Operations,inventory,10.177.172.118,0
2024-01-17T14:24:00,firewall_log,owner_user20,Owner,WS-060,workstation,Remote_VPN,Owner,hr,179.254.147.111,0
2024-01-17T14:39:00,file_access,finance_user10,Finance,WS-075,workstation,NYC_HQ,Finance,bank,170.143.92.152,0
2024-01-17T14:44:00,file_access,sales_user20,Sales,WS-062,workstation,NYC_HQ,Sales,marketing,137.114.94.45,0
2024-01-17T14:46:00,file_access,finance_user13,Finance,WS-061,workstation,NYC_HQ,Finance,payroll,180.198.97.136,0
2024-01-17T15:01:00,firewall_log,hr_user19,HR,WS-068,workstation,NYC_HQ,HR,employee_records,23.168.120.159,0
2024-01-17T15:23:00,firewall_log,finance_user04,Finance,WS-078,workstation,NYC_HQ,Finance,accounting,141.110.28.155,0
2024-01-17T15:39:00,firewall_log,finance_user12,Finance,WS-016,workstation,NYC_HQ,Finance,payroll,19.237.60.86,0
2024-01-17T15:41:00,file_access,operations_user13,Operations,WS-064,workstation,NYC_HQ,Operations,inventory,79.80.101.191,0
2024-01-17T16:34:00,file_access,owner_user12,Owner,WS-039,workstation,NYC_HQ,Owner,contracts,194.110.177.112,0
2024-01-17T16:45:00,windows_security_event,support_user03,Support,WS-005,workstation,London,Support,customer_inquiries,54.218.77.165,0
2024-01-17T16:47:00,file_access,sales_user16,Sales,WS-046,workstation,Remote_VPN,Sales,marketing,28.149.163.32,0
2024-01-17T17:26:00,firewall_log,finance_user20,Finance,WS-021,workstation,NYC_HQ,Finance,invoices,221.11.83.229,0
2024-01-17T17:40:00,windows_security_event,operations_user10,Operations,WS-004,workstation,NYC_HQ,Operations,schedules,133.112.88.19,0
2024-01-17T18:32:00,file_access,sales_user01,Sales,WS-081,workstation,NYC_HQ,Sales,marketing,150.151.119.49,0
2024-01-17T18:37:00,windows_security_event,operations_user20,Operations,WS-090,workstation,NYC_HQ,Operations,schedules,26.253.113.54,0
2024-01-18T03:12:00,file_access,operations_user05,Operations,WS-085,workstation,NYC_HQ,Operations,employee_records,188.124.37.36,1
2024-01-18T07:01:00,firewall_log,operations_user13,Operations,WS-021,workstation,NYC_HQ,Operations,inventory,89.110.67.165,0
2024-01-18T08:24:00,file_access,sales_user13,Sales,WS-054,workstation,London,Sales,crm,193.52.40.12,0
2024-01-18T09:02:00,vpn_connection,hr_user01,HR,WS-054,server,London,HR,employee_records,165.33.186.30,1
2024-01-18T09:23:00,firewall_log,support_user11,Support,WS-083,workstation,NYC_HQ,Support,customer_inquiries,166.235.29.229,0
2024-01-18T09:53:00,windows_security_event,owner_user16,Owner,WS-012,workstation,London,Owner,financial,14.136.199.1,0
2024-01-18T10:01:00,firewall_log,sales_user14,Sales,WS-021,workstation,Remote_VPN,Sales,crm,156.142.92.128,0
2024-01-18T10:05:00,windows_security_event,support_user07,Support,WS-036,workstation,London,Support,customer_inquiries,184.214.183.30,0
2024-01-18T10:24:00,file_access,operations_user19,Operations,WS-017,workstation,NYC_HQ,Operations,inventory,115.211.162.88,0
2024-01-18T10:36:00,firewall_log,sales_user12,Sales,WS-089,workstation,London,Sales,marketing,29.134.188.103,0
2024-01-18T10:37:00,file_access,sales_user19,Sales,WS-051,workstation,London,Sales,crm,128.33.139.231,0
2024-01-18T10:39:00,defender_atp_alert,operations_user05,Operations,WS-001,server,Unknown,Operations,payroll,131.51.157.166,1
2024-01-18T10:42:00,file_access,finance_user15,Finance,WS-059,workstation,NYC_HQ,Finance,accounting,34.66.200.251,0
2024-01-18T11:04:00,firewall_log,support_user02,Support,WS-034,workstation,NYC_HQ,Support,customer_inquiries,92.138.38.104,0
2024-01-18T11:09:00,windows_security_event,finance_user03,Finance,WS-067,workstation,NYC_HQ,Finance,invoices,220.249.127.135,0
2024-01-18T11:13:00,firewall_log,sales_user03,Sales,WS-061,workstation,NYC_HQ,Sales,marketing,120.173.150.21,0
2024-01-18T11:27:00,windows_security_event,operations_user07,Operations,WS-088,workstation,NYC_HQ,Operations,orders,177.138.108.137,0
2024-01-18T11:34:00,file_access,finance_user16,Finance,WS-022,workstation,NYC_HQ,Finance,bank,97.115.107.208,0
2024-01-18T12:03:00,file_access,sales_user05,Sales,WS-009,workstation,NYC_HQ,Sales,crm,199.39.47.106,0
2024-01-18T12:19:00,file_access,sales_user13,Sales,WS-049,workstation,NYC_HQ,Sales,marketing,102.188.170.151,0
2024-01-18T12:21:00,windows_security_event,finance_user16,Finance,WS-094,workstation,NYC_HQ,Finance,bank,108.40.253.148,0
2024-01-18T12:37:00,firewall_log,sales_user18,Sales,WS-008,workstation,NYC_HQ,Sales,marketing,141.37.12.69,0
2024-01-18T13:01:00,file_access,finance_user20,Finance,WS-068,workstation,NYC_HQ,Finance,accounting,204.198.230.117,0
2024-01-18T13:09:00,file_access,hr_user09,HR,WS-040,workstation,NYC_HQ,HR,employee_records,6.129.14.159,0
2024-01-18T13:15:00,firewall_log,owner_user12,Owner,WS-085,workstation,Remote_VPN,Owner,financial,93.140.119.167,0
2024-01-18T13:17:00,file_access,support_user08,Support,WS-016,server,Proxy,Support,bank,42.229.36.27,1
2024-01-18T13:18:00,windows_security_event,operations_user07,Operations,WS-030,workstation,NYC_HQ,Operations,orders,155.19.17.66,0
2024-01-18T13:27:00,file_access,support_user15,Support,WS-013,workstation,London,Support,calendars,9.164.76.179,0
2024-01-18T13:42:00,file_access,operations_user01,Operations,WS-085,workstation,NYC_HQ,Operations,inventory,76.220.220.195,0
2024-01-18T14:03:00,file_access,operations_user17,Operations,WS-067,workstation,NYC_HQ,Operations,inventory,97.98.200.237,0
2024-01-18T14:09:00,firewall_log,support_user17,Support,WS-026,workstation,NYC_HQ,Support,shared,23.154.252.29,0
2024-01-18T14:42:00,file_access,finance_user18,Finance,WS-089,workstation,NYC_HQ,Finance,payroll,9.58.174.156,0
2024-01-18T14:50:00,windows_security_event,finance_user18,Finance,WS-062,workstation,NYC_HQ,Finance,invoices,150.254.34.89,0
2024-01-18T14:55:00,firewall_log,support_user02,Support,WS-022,workstation,NYC_HQ,Support,shared,154.122.63.138,0
2024-01-18T15:28:00,firewall_log,owner_user15,Owner,WS-039,workstation,London,Owner,financial,211.226.43.110,0
2024-01-18T15:43:00,vpn_connection,hr_user12,HR,WS-079,workstation,London,HR,crm,189.44.52.112,1
2024-01-18T15:59:00,firewall_log,hr_user15,HR,WS-076,workstation,NYC_HQ,HR,contracts,138.167.67.26,0
2024-01-18T16:16:00,firewall_log,finance_user17,Finance,WS-042,workstation,NYC_HQ,Finance,bank,157.157.232.89,0
2024-01-18T16:24:00,windows_security_event,finance_user09,Finance,WS-099,workstation,NYC_HQ,Finance,invoices,81.248.200.112,0
2024-01-18T16:26:00,firewall_log,sales_user16,Sales,WS-084,workstation,NYC_HQ,Sales,marketing,192.208.4.94,0
2024-01-18T16:27:00,firewall_log,support_user14,Support,WS-039,workstation,London,Support,customer_inquiries,128.145.31.4,0
2024-01-18T16:35:00,firewall_log,finance_user14,Finance,WS-027,workstation,NYC_HQ,Finance,accounting,219.120.206.249,0
2024-01-18T16:41:00,firewall_log,hr_user09,HR,WS-019,workstation,NYC_HQ,HR,training,42.84.114.41,0
2024-01-18T16:46:00,firewall_log,support_user01,Support,WS-060,workstation,London,Support,shared,158.15.199.52,0
2024-01-18T16:57:00,file_access,finance_user06,Finance,WS-028,workstation,NYC_HQ,Finance,bank,149.216.222.64,0
2024-01-18T17:06:00,file_access,support_user14,Support,WS-006,workstation,Proxy,Support,payroll,104.244.23.19,1
2024-01-18T17:22:00,file_access,sales_user18,Sales,WS-042,workstation,London,Sales,customer_db,109.52.21.254,0
2024-01-18T17:30:00,file_access,support_user10,Support,WS-028,workstation,London,Support,calendars,152.220.56.61,0
2024-01-18T17:41:00,windows_security_event,sales_user12,Sales,WS-033,workstation,Remote_VPN,Sales,marketing,147.121.124.189,0
2024-01-18T18:21:00,firewall_log,sales_user02,Sales,WS-035,workstation,London,Sales,marketing,202.226.221.129,0
2024-01-18T18:28:00,windows_security_event,sales_user14,Sales,WS-035,workstation,London,Sales,marketing,65.13.33.176,0
2024-01-19T04:46:00,file_access,hr_user11,HR,WS-055,server,Remote_VPN,HR,payroll,11.165.177.15,1
2024-01-19T04:57:00,file_access,hr_user13,HR,WS-008,workstation,NYC_HQ,HR,bank,80.207.251.76,1
2024-01-19T07:11:00,file_access,operations_user03,Operations,WS-072,workstation,NYC_HQ,Operations,orders,22.6.14.198,0
2024-01-19T08:37:00,windows_security_event,owner_user16,Owner,WS-002,workstation,London,Owner,contracts,130.133.230.71,0
2024-01-19T09:04:00,file_access,support_user20,Support,WS-066,workstation,London,Support,calendars,133.77.225.27,0
2024-01-19T09:26:00,file_access,hr_user09,HR,WS-081,workstation,NYC_HQ,HR,training,144.93.68.125,0
2024-01-19T09:27:00,firewall_log,support_user05,Support,WS-034,workstation,London,Support,calendars,4.241.75.39,0
2024-01-19T09:36:00,windows_security_event,sales_user17,Sales,WS-068,workstation,Remote_VPN,Sales,customer_db,59.125.150.0,0
2024-01-19T09:50:00,windows_security_event,support_user06,Support,WS-024,workstation,London,Support,customer_inquiries,44.239.162.80,0
2024-01-19T09:57:00,firewall_log,support_user09,Support,WS-004,workstation,NYC_HQ,Support,shared,83.56.207.181,0
2024-01-19T09:58:00,firewall_log,sales_user08,Sales,WS-005,workstation,Remote_VPN,Sales,crm,125.182.8.12,0
2024-01-19T10:13:00,file_access,support_user10,Support,WS-022,workstation,NYC_HQ,Support,shared,223.33.72.233,0
2024-01-19T10:23:00,firewall_log,sales_user19,Sales,WS-040,workstation,Remote_VPN,Sales,marketing,192.51.100.138,0
2024-01-19T10:27:00,firewall_log,support_user10,Support,WS-053,workstation,London,Support,customer_inquiries,88.210.168.105,0
2024-01-19T10:36:00,windows_security_event,sales_user05,Sales,WS-039,workstation,London,Sales,customer_db,40.82.245.28,0
2024-01-19T11:24:00,windows_security_event,owner_user16,Owner,WS-094,workstation,NYC_HQ,Owner,financial,88.104.69.202,0
2024-01-19T11:26:00,file_access,support_user07,Support,WS-045,workstation,London,Support,calendars,175.121.35.12,0
2024-01-19T11:28:00,firewall_log,hr_user04,HR,WS-041,workstation,NYC_HQ,HR,employee_records,37.5.62.9,0
2024-01-19T11:37:00,file_access,support_user07,Support,WS-079,workstation,London,Support,calendars,50.85.4.22,0
2024-01-19T11:41:00,firewall_log,finance_user11,Finance,WS-044,workstation,NYC_HQ,Finance,bank,171.65.113.212,0
2024-01-19T11:54:00,windows_security_event,hr_user06,HR,WS-001,workstation,NYC_HQ,HR,training,158.200.8.125,0
2024-01-19T11:56:00,file_access,support_user01,Support,WS-081,workstation,NYC_HQ,Support,customer_inquiries,38.187.111.63,0
2024-01-19T12:45:00,firewall_log,operations_user12,Operations,WS-051,workstation,NYC_HQ,Operations,schedules,160.11.157.74,0
2024-01-19T12:53:00,windows_security_event,finance_user10,Finance,WS-076,workstation,NYC_HQ,Finance,payroll,115.62.206.107,0
2024-01-19T12:58:00,firewall_log,sales_user02,Sales,WS-012,workstation,NYC_HQ,Sales,marketing,64.227.87.214,0
2024-01-19T13:02:00,file_access,sales_user14,Sales,WS-020,workstation,NYC_HQ,Sales,marketing,112.189.24.212,0
2024-01-19T13:56:00,windows_security_event,operations_user19,Operations,WS-016,workstation,NYC_HQ,Operations,orders,175.36.64.74,0
2024-01-19T13:59:00,file_access,sales_user15,Sales,WS-047,workstation,Remote_VPN,Sales,marketing,64.244.206.65,0
2024-01-19T14:01:00,file_access,finance_user20,Finance,WS-076,workstation,NYC_HQ,Finance,invoices,58.123.2.117,0
2024-01-19T14:08:00,file_access,hr_user14,HR,WS-073,workstation,NYC_HQ,HR,training,52.73.68.152,0
2024-01-19T14:10:00,file_access,hr_user09,HR,WS-020,workstation,NYC_HQ,HR,contracts,4.44.139.63,0
2024-01-19T14:18:00,firewall_log,hr_user12,HR,WS-064,workstation,NYC_HQ,HR,contracts,44.2.219.158,0
2024-01-19T14:47:00,file_access,sales_user11,Sales,WS-008,workstation,London,Sales,marketing,173.228.217.220,0
2024-01-19T14:53:00,firewall_log,operations_user19,Operations,WS-021,workstation,NYC_HQ,Operations,inventory,70.249.105.48,0
2024-01-19T14:53:00,file_access,finance_user07,Finance,WS-015,workstation,NYC_HQ,Finance,bank,168.190.13.120,0
2024-01-19T15:16:00,windows_security_event,support_user15,Support,WS-081,workstation,London,Support,shared,198.252.228.133,0
2024-01-19T15:18:00,file_access,operations_user18,Operations,WS-015,workstation,NYC_HQ,Operations,orders,171.87.86.90,0
2024-01-19T15:26:00,firewall_log,owner_user20,Owner,WS-074,workstation,NYC_HQ,Owner,operations,200.169.23.10,0
2024-01-19T15:33:00,file_access,support_user13,Support,WS-098,server,NYC_HQ,Support,payroll,96.59.43.97,1
2024-01-19T15:40:00,windows_security_event,sales_user20,Sales,WS-089,workstation,Remote_VPN,Sales,marketing,175.252.46.39,0
2024-01-19T15:48:00,firewall_log,support_user10,Support,WS-059,workstation,London,Support,calendars,32.228.143.62,0
2024-01-19T15:52:00,file_access,finance_user07,Finance,WS-060,workstation,NYC_HQ,Finance,invoices,51.33.100.140,0
2024-01-19T16:05:00,file_access,finance_user04,Finance,WS-088,workstation,NYC_HQ,Finance,invoices,14.84.108.102,0
2024-01-19T16:57:00,firewall_log,operations_user16,Operations,WS-090,workstation,NYC_HQ,Operations,schedules,184.152.62.54,0
2024-01-19T17:04:00,firewall_log,support_user08,Support,WS-065,workstation,NYC_HQ,Support,customer_inquiries,195.96.20.169,0
2024-01-19T17:08:00,windows_security_event,sales_user12,Sales,WS-016,workstation,Remote_VPN,Sales,crm,42.48.56.193,0
2024-01-19T17:40:00,firewall_log,owner_user16,Owner,WS-007,workstation,NYC_HQ,Owner,contracts,10.132.216.46,0
2024-01-19T17:57:00,firewall_log,support_user18,Support,WS-002,workstation,NYC_HQ,Support,customer_inquiries,202.49.91.29,0
2024-01-19T18:53:00,file_access,sales_user18,Sales,WS-013,workstation,NYC_HQ,Sales,marketing,126.134.196.76,0
2024-01-19T23:34:00,file_access,hr_user01,HR,WS-049,workstation,Remote_VPN,HR,employee_records,104.80.40.173,1
2024-01-20T09:02:00,vpn_connection,hr_user07,HR,WS-003,workstation,London,HR,employee_records,143.226.133.174,1
